x,y,z
395.7,219.5,-6.0
374.8,219.7,-5.0
373.5,219.7,-5.1
367.3,219.9,-5.7
366.0,219.9,-5.8
353.7,220.2,-6.9
347.1,220.3,-7.5
341.0,220.5,-8.1
339.6,220.5,-8.2
338.3,220.5,-8.4
337.4,220.5,-8.4
337.9,220.5,-8.4
338.8,220.5,-8.3
339.2,220.5,-8.3
340.1,220.5,-8.2
340.5,220.5,-8.2
341.4,220.4,-8.1
341.8,220.4,-8.0
347.5,220.3,-7.5
353.3,220.2,-7.0
354.1,220.2,-6.9
365.5,219.9,-5.8
366.4,219.9,-5.7
366.9,219.9,-5.7
367.7,219.9,-5.6
368.2,219.8,-5.6
373.9,219.7,-5.1
374.4,219.7,-5.0
394.8,219.6,-6.1
395.2,219.5,-6.1
396.1,219.5,-6.0
396.6,219.5,-6.0
397.5,219.5,-5.9
397.9,219.5,-5.8
399.3,219.5,-5.7
409.9,219.2,-4.7
410.7,219.2,-4.6
411.2,219.2,-4.6
412.1,219.2,-4.5
412.1,218.7,-4.6
410.7,218.7,-4.7
398.8,219.0,-5.8
397.0,219.0,-6.0
395.7,219.0,-6.1
383.1,219.5,-5.2
381.5,219.2,-4.4
374.4,219.3,-5.0
372.8,219.4,-4.2
371.4,219.4,-4.3
370.1,219.4,-4.4
368.8,219.4,-4.6
355.8,219.8,-4.7
355.4,219.8,-4.8
356.3,219.8,-4.7
355.2,219.7,-5.8
346.4,219.9,-6.6
345.1,220.0,-6.8
343.7,220.0,-6.9
342.4,220.0,-7.0
342.0,220.0,-7.0
342.9,220.0,-7.0
343.3,220.0,-6.9
344.2,220.0,-6.8
344.6,220.0,-6.8
345.5,220.0,-6.7
345.9,219.9,-6.7
354.3,219.8,-5.9
354.8,219.8,-5.9
368.3,219.5,-4.6
369.2,219.4,-4.5
369.7,219.4,-4.5
370.5,219.4,-4.4
371.0,219.4,-4.4
371.9,219.4,-4.3
372.3,219.4,-4.2
367.7,219.5,-5.7
366.4,219.5,-5.8
354.1,219.8,-6.9
352.8,219.8,-7.1
347.5,219.9,-7.5
341.3,220.0,-8.1
340.1,220.1,-8.2
338.8,220.1,-8.4
338.3,220.1,-8.4
339.2,220.1,-8.3
339.6,220.1,-8.3
340.4,220.1,-8.2
340.9,220.1,-8.1
341.8,220.0,-8.1
347.1,219.9,-7.6
347.9,219.9,-7.5
348.4,219.9,-7.5
353.3,219.8,-7.0
353.7,219.8,-7.0
365.5,219.5,-5.9
366.0,219.5,-5.8
366.9,219.5,-5.7
367.3,219.5,-5.7
368.2,219.5,-5.6
373.5,219.3,-5.1
373.9,219.3,-5.1
374.8,219.3,-5.0
375.3,219.3,-5.0
381.9,219.2,-4.4
382.3,219.1,-4.3
380.9,219.6,-5.4
379.6,219.6,-5.5
378.2,219.6,-5.7
376.9,219.7,-5.8
365.4,219.9,-6.9
364.0,219.9,-7.0
362.7,220.0,-7.1
352.2,220.2,-8.1
350.8,220.2,-8.2
349.5,220.3,-8.3
349.1,220.3,-8.4
350.0,220.2,-8.3
350.4,220.2,-8.2
351.3,220.2,-8.2
351.7,220.2,-8.1
352.6,220.2,-8.0
362.3,220.0,-7.1
363.2,220.0,-7.1
363.6,219.9,-7.0
364.5,219.9,-6.9
364.9,219.9,-6.9
376.0,219.7,-5.9
376.5,219.7,-5.8
377.3,219.6,-5.8
377.8,219.6,-5.7
378.7,219.6,-5.6
379.1,219.6,-5.6
380.0,219.6,-5.5
380.4,219.6,-5.5
381.3,219.6,-5.4
394.8,219.1,-6.2
395.2,219.0,-6.1
396.1,219.0,-6.0
396.6,219.0,-6.0
397.5,219.0,-5.9
397.9,219.0,-5.9
399.3,219.0,-5.8
410.3,218.7,-4.7
411.2,218.7,-4.6
383.0,219.0,-5.3
379.6,219.1,-5.6
378.2,219.1,-5.7
376.9,219.2,-5.8
364.0,219.4,-7.0
362.7,219.5,-7.1
355.8,219.3,-4.8
355.4,219.3,-4.8
352.2,219.7,-8.1
350.8,219.7,-8.3
349.5,219.8,-8.4
349.1,219.8,-8.4
350.0,219.8,-8.3
350.4,219.7,-8.3
351.3,219.7,-8.2
351.7,219.7,-8.2
352.6,219.7,-8.1
356.3,219.3,-4.7
362.3,219.5,-7.2
363.2,219.5,-7.1
363.6,219.4,-7.1
376.0,219.2,-5.9
376.5,219.2,-5.9
377.3,219.1,-5.8
377.8,219.1,-5.8
378.7,219.1,-5.7
379.1,219.1,-5.6
380.0,219.1,-5.6
372.8,219.0,-4.2
371.4,219.0,-4.4
370.1,219.0,-4.5
368.8,219.0,-4.6
354.8,219.4,-5.9
345.9,219.5,-6.7
344.6,219.6,-6.8
343.3,219.6,-7.0
342.0,219.6,-7.1
337.2,219.7,-7.5
337.7,219.7,-7.5
342.4,219.6,-7.0
342.9,219.6,-7.0
343.7,219.6,-6.9
344.2,219.6,-6.9
345.1,219.6,-6.8
345.5,219.6,-6.8
346.4,219.5,-6.7
354.3,219.4,-5.9
355.2,219.3,-5.9
368.3,219.1,-4.6
369.2,219.0,-4.6
369.7,219.0,-4.5
370.5,219.0,-4.4
371.0,219.0,-4.4
371.9,219.0,-4.3
372.3,219.0,-4.3
380.4,219.1,-5.5
411.6,218.7,-4.6
409.8,219.1,-5.7
401.4,219.3,-6.5
400.1,219.3,-6.7
393.8,219.5,-7.2
392.5,219.5,-7.4
391.1,219.5,-7.5
389.8,219.6,-7.6
388.9,219.6,-7.7
389.3,219.6,-7.6
390.2,219.6,-7.6
390.7,219.5,-7.5
391.6,219.5,-7.4
392.0,219.5,-7.4
392.9,219.5,-7.3
393.4,219.5,-7.3
394.3,219.5,-7.2
394.7,219.5,-7.1
400.5,219.3,-6.6
401.0,219.3,-6.6
408.9,219.1,-5.8
409.3,219.1,-5.8
410.2,219.1,-5.7
410.2,218.7,-5.7
408.9,218.7,-5.9
400.1,218.9,-6.7
393.4,219.1,-7.3
392.0,219.1,-7.4
390.7,219.1,-7.6
389.3,219.2,-7.7
388.9,219.2,-7.7
389.8,219.2,-7.6
390.2,219.2,-7.6
391.1,219.1,-7.5
391.6,219.1,-7.5
392.5,219.1,-7.4
392.9,219.1,-7.4
393.8,219.1,-7.3
394.3,219.1,-7.2
400.5,218.9,-6.7
401.0,218.9,-6.6
409.3,218.7,-5.8
409.8,218.7,-5.8
408.4,219.0,-6.9
407.0,219.1,-7.0
403.5,219.2,-7.3
402.1,219.2,-7.5
401.7,219.2,-7.5
402.6,219.2,-7.4
403.0,219.2,-7.4
406.2,219.1,-7.1
406.6,219.1,-7.1
407.5,219.1,-7.0
407.9,219.1,-6.9
408.8,219.0,-6.9
408.4,218.6,-6.9
407.0,218.7,-7.1
403.5,218.8,-7.4
402.1,218.8,-7.5
400.8,218.8,-7.6
401.2,218.8,-7.6
401.7,218.8,-7.6
402.6,218.8,-7.5
403.0,218.8,-7.4
406.2,218.7,-7.1
406.6,218.7,-7.1
407.5,218.7,-7.0
407.9,218.7,-7.0
436.1,218.0,-4.4
437.0,218.0,-4.3
437.0,218.4,-4.2
437.8,218.0,-4.2
437.8,218.4,-4.2
438.7,218.9,-4.0
440.5,219.2,-3.8
444.9,217.8,-3.5
444.9,216.5,-3.7
444.9,213.9,-3.9
444.7,201.8,-5.1
444.7,202.2,-5.0
444.7,202.7,-5.0
444.9,215.7,-3.8
444.9,216.0,-3.7
444.9,216.9,-3.6
444.9,217.4,-3.6
443.5,216.6,-2.8
443.5,217.1,-2.7
442.7,216.6,-2.9
442.7,217.1,-2.8
411.6,217.8,-4.7
411.6,218.3,-4.6
410.7,217.8,-4.8
410.7,218.3,-4.7
399.3,218.6,-5.8
397.5,218.6,-6.0
396.1,218.6,-6.1
394.8,218.7,-6.2
381.9,218.7,-4.4
380.6,218.7,-4.5
374.4,218.8,-5.1
367.7,219.0,-5.7
366.4,219.0,-5.8
365.1,219.0,-6.0
354.1,219.3,-7.0
352.8,219.3,-7.1
347.5,219.4,-7.6
341.3,219.5,-8.2
340.0,219.6,-8.3
338.8,219.6,-8.4
338.3,219.6,-8.4
339.1,219.6,-8.4
339.5,219.6,-8.3
340.4,219.6,-8.2
340.9,219.6,-8.2
341.8,219.5,-8.1
347.1,219.4,-7.6
347.9,219.4,-7.6
348.4,219.4,-7.5
353.3,219.3,-7.1
353.7,219.3,-7.0
364.2,219.0,-6.0
364.7,219.0,-6.0
365.5,219.0,-5.9
366.0,219.0,-5.9
366.9,219.0,-5.8
367.3,219.0,-5.8
373.5,218.8,-5.2
373.9,218.8,-5.1
374.8,218.8,-5.1
375.3,218.8,-5.0
381.0,218.7,-4.5
381.5,218.7,-4.4
382.3,218.6,-4.4
394.4,218.7,-6.2
395.2,218.6,-6.2
395.7,218.6,-6.1
396.6,218.6,-6.0
397.0,218.6,-6.0
397.9,218.6,-5.9
397.9,218.1,-6.0
396.6,218.1,-6.1
395.2,218.1,-6.2
389.9,218.3,-6.7
381.8,218.3,-4.4
380.6,218.3,-4.6
376.2,218.4,-5.0
374.8,218.4,-5.1
372.8,218.5,-4.3
371.4,218.5,-4.4
370.1,218.5,-4.5
368.8,218.5,-4.6
356.1,218.8,-5.8
355.8,218.9,-4.8
355.4,218.9,-4.9
355.2,218.8,-5.9
346.4,219.0,-6.7
345.1,219.1,-6.8
343.7,219.1,-7.0
342.4,219.1,-7.1
337.2,219.2,-7.6
337.7,219.2,-7.5
342.0,219.1,-7.1
342.9,219.1,-7.0
343.3,219.1,-7.0
344.2,219.1,-6.9
344.6,219.1,-6.9
345.5,219.1,-6.8
345.9,219.1,-6.8
354.3,218.9,-6.0
354.8,218.9,-5.9
355.6,218.8,-5.9
367.9,218.6,-4.7
368.3,218.6,-4.7
369.2,218.5,-4.6
369.7,218.5,-4.6
370.5,218.5,-4.5
371.0,218.5,-4.4
371.9,218.5,-4.4
372.3,218.5,-4.3
367.3,218.6,-5.8
366.0,218.6,-5.9
364.7,218.6,-6.0
353.3,218.9,-7.1
347.9,219.0,-7.6
341.3,219.1,-8.2
340.0,219.2,-8.3
338.2,219.2,-8.5
338.7,219.2,-8.4
340.4,219.2,-8.3
340.9,219.2,-8.2
347.1,219.0,-7.7
347.5,219.0,-7.6
348.4,219.0,-7.5
352.8,218.9,-7.1
363.8,218.7,-6.1
364.2,218.6,-6.1
365.1,218.6,-6.0
365.5,218.6,-6.0
366.4,218.6,-5.9
366.9,218.6,-5.8
367.7,218.6,-5.8
373.9,218.4,-5.2
374.4,218.4,-5.1
375.3,218.4,-5.1
375.7,218.4,-5.0
379.2,218.3,-4.7
379.7,218.3,-4.6
381.0,218.3,-4.5
381.5,218.3,-4.5
379.1,218.7,-5.7
377.8,218.7,-5.8
363.6,219.1,-7.1
362.3,219.1,-7.2
351.7,219.3,-8.2
350.4,219.3,-8.3
349.1,219.4,-8.5
349.5,219.4,-8.4
350.0,219.4,-8.4
350.8,219.3,-8.3
351.3,219.3,-8.2
352.2,219.3,-8.2
352.6,219.3,-8.1
362.7,219.1,-7.2
363.2,219.1,-7.1
376.9,218.8,-5.9
377.3,218.8,-5.8
378.2,218.7,-5.8
378.7,218.7,-5.7
380.4,218.7,-5.6
382.2,218.2,-4.4
389.5,218.3,-6.7
394.4,218.2,-6.3
394.8,218.2,-6.3
395.7,218.1,-6.2
396.1,218.1,-6.1
397.0,218.1,-6.1
397.5,218.1,-6.0
398.8,218.6,-5.8
410.3,217.8,-4.8
410.3,218.3,-4.8
411.2,217.8,-4.7
411.2,217.4,-4.8
397.9,217.7,-6.0
396.6,217.7,-6.1
395.2,217.8,-6.3
389.9,217.9,-6.7
388.6,217.9,-6.9
381.4,217.8,-4.5
380.1,217.8,-4.7
378.8,217.8,-4.8
376.2,217.9,-5.0
374.8,217.9,-5.1
372.3,218.1,-4.4
371.0,218.1,-4.5
369.7,218.1,-4.6
368.3,218.2,-4.7
355.6,218.4,-5.9
354.3,218.5,-6.0
346.4,218.6,-6.8
345.1,218.7,-6.9
343.7,218.7,-7.0
342.4,218.7,-7.1
339.3,218.8,-7.4
337.2,218.8,-7.6
337.7,218.8,-7.6
338.9,218.8,-7.4
341.5,218.7,-7.2
342.0,218.7,-7.2
342.9,218.7,-7.1
343.3,218.7,-7.0
344.2,218.7,-7.0
344.6,218.7,-6.9
345.5,218.7,-6.8
345.9,218.7,-6.8
353.4,218.5,-6.1
353.9,218.5,-6.1
354.8,218.5,-6.0
355.2,218.4,-5.9
356.1,218.4,-5.9
367.9,218.2,-4.8
368.8,218.1,-4.7
369.2,218.1,-4.6
370.1,218.1,-4.6
370.5,218.1,-4.5
371.4,218.1,-4.4
371.9,218.1,-4.4
372.8,218.1,-4.3
373.2,218.1,-4.3
367.3,218.1,-5.8
366.0,218.1,-6.0
364.7,218.1,-6.1
353.3,218.4,-7.1
351.9,218.4,-7.3
347.5,218.5,-7.7
346.2,218.5,-7.8
340.4,218.7,-8.3
338.2,218.7,-8.5
337.3,218.7,-8.6
337.8,218.7,-8.6
338.7,218.7,-8.5
340.0,218.7,-8.4
340.9,218.7,-8.3
341.3,218.7,-8.2
346.6,218.5,-7.8
347.1,218.5,-7.7
347.9,218.5,-7.6
348.4,218.5,-7.6
352.4,218.4,-7.2
352.8,218.4,-7.2
363.8,218.2,-6.2
364.2,218.1,-6.1
365.1,218.1,-6.0
365.5,218.1,-6.0
366.4,218.1,-5.9
366.9,218.1,-5.9
367.7,218.1,-5.8
375.3,217.9,-5.1
375.7,217.9,-5.1
376.6,217.9,-5.0
378.4,217.8,-4.8
379.2,217.8,-4.7
379.7,217.8,-4.7
380.5,217.8,-4.6
380.9,217.8,-4.6
381.8,217.8,-4.5
382.2,217.7,-4.5
377.8,218.2,-5.8
363.2,218.6,-7.2
351.7,218.8,-8.3
350.4,218.8,-8.4
349.1,218.9,-8.5
349.5,218.9,-8.5
350.0,218.9,-8.4
350.8,218.8,-8.3
351.3,218.8,-8.3
362.3,218.6,-7.3
362.7,218.6,-7.2
363.6,218.6,-7.2
377.3,218.3,-5.9
378.2,218.2,-5.8
389.0,217.9,-6.8
389.5,217.9,-6.8
394.4,217.8,-6.3
394.8,217.8,-6.3
395.7,217.7,-6.2
396.1,217.7,-6.2
397.0,217.7,-6.1
397.5,217.7,-6.0
410.3,217.4,-4.9
374.1,217.6,-4.2
372.8,217.7,-4.3
371.4,217.7,-4.5
370.1,217.7,-4.6
368.8,217.7,-4.7
356.1,218.0,-5.9
353.4,218.1,-6.1
344.6,218.3,-7.0
343.3,218.3,-7.1
342.0,218.3,-7.2
338.9,218.4,-7.5
339.3,218.4,-7.4
341.5,218.4,-7.2
342.4,218.3,-7.2
342.9,218.3,-7.1
343.7,218.3,-7.0
344.2,218.3,-7.0
345.1,218.3,-6.9
345.5,218.3,-6.9
353.9,218.1,-6.1
354.3,218.1,-6.1
367.9,217.8,-4.8
368.3,217.8,-4.8
369.2,217.7,-4.7
369.7,217.7,-4.6
370.5,217.7,-4.6
371.0,217.7,-4.5
371.9,217.7,-4.4
372.3,217.7,-4.4
373.2,217.7,-4.3
373.6,217.6,-4.3
351.3,218.4,-8.3
350.0,218.5,-8.5
349.1,218.5,-8.5
349.5,218.5,-8.5
350.4,218.4,-8.4
350.8,218.4,-8.4
362.3,218.2,-7.3
410.7,217.4,-4.8
411.2,218.3,-4.7
411.1,217.3,-5.8
409.8,218.2,-5.8
408.5,218.3,-6.0
399.2,218.5,-6.8
393.4,218.6,-7.4
392.0,218.6,-7.5
390.7,218.6,-7.6
388.9,218.7,-7.8
389.3,218.7,-7.7
391.1,218.6,-7.6
391.6,218.6,-7.5
392.5,218.6,-7.4
392.9,218.6,-7.4
393.8,218.6,-7.3
394.3,218.6,-7.3
399.5,218.4,-6.8
400.0,218.4,-6.7
408.9,218.2,-5.9
409.3,218.2,-5.9
410.2,218.2,-5.8
410.2,217.3,-5.9
410.2,217.8,-5.8
409.3,217.3,-6.0
409.3,217.8,-5.9
408.5,217.4,-6.0
408.5,217.9,-6.0
399.5,217.6,-6.9
399.5,218.0,-6.8
394.3,218.2,-7.3
393.4,217.7,-7.4
393.4,218.2,-7.4
392.5,217.7,-7.5
392.5,218.2,-7.5
391.6,218.2,-7.6
390.7,218.2,-7.6
391.1,218.2,-7.6
392.0,217.7,-7.6
392.0,218.2,-7.5
392.9,217.7,-7.5
392.9,218.2,-7.4
393.8,217.7,-7.4
393.8,218.2,-7.4
399.1,217.6,-6.9
399.1,218.1,-6.9
400.0,217.5,-6.8
400.0,218.0,-6.8
408.9,217.3,-6.0
408.9,217.8,-6.0
409.8,217.3,-5.9
409.8,217.8,-5.9
410.7,217.3,-5.8
411.6,217.3,-5.8
442.2,216.6,-2.9
442.3,217.1,-2.9
443.1,216.6,-2.8
443.1,215.3,-3.0
443.1,215.7,-2.9
443.1,216.2,-2.9
442.2,215.7,-3.0
442.2,216.2,-2.9
410.7,216.9,-5.9
409.3,216.9,-6.0
399.5,217.2,-6.9
397.0,217.2,-6.1
395.7,217.2,-6.3
394.4,217.3,-6.4
390.8,217.4,-6.7
389.5,217.4,-6.8
382.2,217.4,-4.5
380.9,217.4,-4.6
379.6,217.4,-4.7
378.4,217.4,-4.9
377.0,217.5,-5.0
375.7,217.5,-5.1
366.9,217.7,-5.9
364.7,217.7,-6.1
363.3,217.8,-6.2
353.7,218.0,-7.1
352.4,218.0,-7.3
348.4,218.1,-7.6
347.1,218.1,-7.7
341.3,218.3,-8.3
340.0,218.3,-8.4
337.3,218.3,-8.7
340.4,218.3,-8.4
340.9,218.3,-8.3
346.2,218.1,-7.8
346.6,218.1,-7.8
347.5,218.1,-7.7
347.9,218.1,-7.7
351.5,218.0,-7.3
351.9,218.0,-7.3
352.8,218.0,-7.2
353.3,218.0,-7.2
362.4,217.8,-6.3
362.9,217.8,-6.3
363.8,217.8,-6.2
364.2,217.7,-6.2
365.1,217.7,-6.1
366.4,217.7,-6.0
374.8,217.5,-5.2
375.3,217.5,-5.1
376.2,217.5,-5.1
376.6,217.5,-5.0
377.5,217.5,-4.9
377.9,217.4,-4.9
378.8,217.4,-4.8
379.2,217.4,-4.8
380.0,217.4,-4.7
380.5,217.4,-4.6
381.4,217.4,-4.6
355.4,217.7,-5.0
354.5,217.7,-5.1
354.9,217.7,-5.0
381.8,217.4,-4.5
388.6,217.4,-6.9
389.0,217.4,-6.9
389.9,217.4,-6.8
390.3,217.4,-6.8
391.2,217.3,-6.7
393.9,217.3,-6.4
394.8,217.3,-6.3
395.2,217.3,-6.3
396.1,217.2,-6.2
396.6,217.2,-6.2
397.4,217.2,-6.1
393.8,217.3,-7.4
392.5,217.3,-7.6
350.8,217.9,-8.4
349.5,218.0,-8.5
349.1,218.0,-8.6
350.0,218.0,-8.5
350.4,218.0,-8.5
351.3,217.9,-8.4
392.0,217.3,-7.6
392.9,217.3,-7.5
393.4,217.3,-7.5
399.1,217.2,-6.9
408.5,217.0,-6.1
408.9,216.9,-6.0
409.8,216.9,-6.0
410.2,216.9,-5.9
411.1,216.9,-5.8
410.7,216.4,-5.9
409.3,216.4,-6.1
408.0,216.5,-6.2
396.9,216.8,-6.2
395.7,216.8,-6.3
394.4,216.9,-6.4
390.8,217.0,-6.7
389.5,217.0,-6.9
382.2,217.0,-4.5
380.9,217.0,-4.7
379.6,217.0,-4.8
378.3,217.0,-4.9
377.0,217.1,-5.0
375.7,217.1,-5.1
374.1,217.1,-4.3
372.8,217.2,-4.4
371.4,217.2,-4.5
370.1,217.2,-4.6
368.8,217.3,-4.8
367.5,217.3,-4.9
365.3,217.3,-5.1
345.5,217.8,-6.9
344.2,217.8,-7.0
342.9,217.8,-7.2
341.5,217.9,-7.3
338.4,217.9,-7.6
337.6,217.9,-7.7
338.0,217.9,-7.6
338.9,217.9,-7.5
339.3,217.9,-7.5
342.0,217.8,-7.2
342.4,217.8,-7.2
343.3,217.8,-7.1
343.7,217.8,-7.1
344.6,217.8,-7.0
345.1,217.8,-7.0
353.9,217.6,-6.2
354.3,217.6,-6.1
365.7,217.3,-5.1
367.0,217.3,-4.9
367.9,217.3,-4.8
368.3,217.3,-4.8
369.2,217.2,-4.7
369.7,217.2,-4.7
370.5,217.2,-4.6
371.0,217.2,-4.6
371.9,217.2,-4.5
372.3,217.2,-4.4
373.2,217.2,-4.4
373.6,217.1,-4.3
362.9,217.4,-6.3
353.7,217.6,-7.2
352.4,217.6,-7.3
348.4,217.7,-7.7
347.1,217.7,-7.8
339.1,217.9,-8.5
347.5,217.7,-7.8
347.9,217.7,-7.7
351.5,217.6,-7.4
351.9,217.6,-7.3
352.8,217.6,-7.3
353.3,217.6,-7.2
362.0,217.4,-6.4
362.4,217.4,-6.4
363.3,217.4,-6.3
374.8,217.1,-5.2
375.3,217.1,-5.2
376.2,217.1,-5.1
376.6,217.1,-5.1
377.5,217.1,-5.0
377.9,217.0,-4.9
378.7,217.0,-4.9
379.1,217.0,-4.8
380.0,217.0,-4.7
380.5,217.0,-4.7
381.4,217.0,-4.6
381.8,217.0,-4.6
388.6,217.0,-7.0
389.0,217.0,-6.9
389.9,217.0,-6.8
390.3,217.0,-6.8
391.2,216.9,-6.7
393.9,216.9,-6.5
394.8,216.9,-6.4
395.2,216.9,-6.3
396.1,216.8,-6.3
396.5,216.8,-6.2
397.4,216.8,-6.1
374.1,216.7,-4.3
372.8,216.8,-4.4
371.4,216.8,-4.6
370.1,216.8,-4.7
368.8,216.9,-4.8
367.5,216.9,-4.9
366.1,216.9,-5.1
364.8,216.9,-5.2
363.5,217.0,-5.3
354.5,217.2,-5.1
354.9,217.2,-5.1
355.4,217.2,-5.0
353.9,217.2,-6.2
345.5,217.4,-7.0
344.2,217.4,-7.1
342.9,217.4,-7.2
341.5,217.5,-7.3
340.2,217.5,-7.5
338.4,217.5,-7.6
337.6,217.5,-7.7
338.0,217.5,-7.7
339.3,217.5,-7.5
339.8,217.5,-7.5
340.6,217.5,-7.4
341.1,217.5,-7.4
342.0,217.4,-7.3
342.4,217.4,-7.2
343.3,217.4,-7.2
343.7,217.4,-7.1
344.6,217.4,-7.0
345.1,217.4,-7.0
345.9,217.4,-6.9
346.4,217.3,-6.9
354.3,217.2,-6.2
363.9,217.0,-5.3
364.4,217.0,-5.2
365.3,216.9,-5.1
365.7,216.9,-5.1
366.6,216.9,-5.0
367.0,216.9,-5.0
367.9,216.9,-4.9
368.3,216.9,-4.9
369.2,216.8,-4.8
369.7,216.8,-4.7
370.5,216.8,-4.6
371.0,216.8,-4.6
371.9,216.8,-4.5
372.3,216.8,-4.5
373.2,216.8,-4.4
373.6,216.7,-4.4
349.5,217.6,-8.6
407.6,216.5,-6.2
408.5,216.5,-6.1
408.9,216.4,-6.1
409.8,216.4,-6.0
410.2,216.4,-6.0
411.6,216.9,-5.8
442.7,215.7,-3.0
442.7,215.3,-3.0
410.2,216.0,-6.0
408.9,216.1,-6.1
407.6,216.1,-6.2
396.0,216.4,-6.3
394.8,216.5,-6.4
393.5,216.5,-6.5
392.1,216.5,-6.7
390.8,216.6,-6.8
389.5,216.6,-6.9
382.7,216.4,-4.5
381.4,216.5,-4.7
380.0,216.5,-4.8
378.7,216.5,-4.9
377.4,216.6,-5.0
376.2,216.6,-5.1
374.8,216.6,-5.3
362.4,216.9,-6.4
352.4,217.1,-7.3
351.0,217.1,-7.5
349.7,217.2,-7.6
347.9,217.2,-7.8
339.1,217.4,-8.6
347.1,217.2,-7.8
347.5,217.2,-7.8
348.4,217.2,-7.7
348.8,217.2,-7.7
350.2,217.2,-7.5
350.6,217.2,-7.5
351.5,217.1,-7.4
351.9,217.1,-7.4
352.8,217.1,-7.3
362.0,216.9,-6.5
362.9,216.9,-6.4
363.3,216.9,-6.3
375.3,216.6,-5.2
375.7,216.6,-5.2
376.6,216.6,-5.1
376.9,216.6,-5.1
377.8,216.6,-5.0
378.3,216.5,-4.9
379.1,216.5,-4.9
379.6,216.5,-4.8
380.5,216.5,-4.7
380.9,216.5,-4.7
381.8,216.5,-4.6
382.2,216.5,-4.6
388.6,216.6,-7.0
389.0,216.6,-7.0
389.9,216.6,-6.9
390.3,216.6,-6.8
391.2,216.5,-6.7
391.7,216.5,-6.7
392.6,216.5,-6.6
393.0,216.5,-6.6
393.9,216.5,-6.5
394.4,216.5,-6.5
395.1,216.5,-6.4
395.6,216.4,-6.3
396.5,216.4,-6.3
355.4,216.8,-5.1
354.5,216.8,-5.2
354.9,216.8,-5.1
396.9,216.4,-6.2
408.0,216.1,-6.2
408.5,216.1,-6.2
409.3,216.0,-6.1
409.8,216.0,-6.0
410.7,216.0,-6.0
410.2,215.1,-6.1
410.2,215.5,-6.1
409.3,215.1,-6.2
409.3,215.5,-6.1
408.5,215.2,-6.2
408.5,215.6,-6.2
407.6,215.2,-6.3
407.6,215.6,-6.3
406.7,215.2,-6.4
396.5,215.5,-6.3
396.5,215.9,-6.3
395.6,215.6,-6.4
395.6,215.9,-6.4
394.7,215.6,-6.5
394.7,216.0,-6.5
393.8,215.6,-6.6
393.8,216.0,-6.5
392.9,215.6,-6.7
393.0,216.0,-6.6
392.1,215.6,-6.8
392.1,216.0,-6.7
391.2,215.6,-6.8
391.2,216.0,-6.8
390.3,215.7,-6.9
390.3,216.1,-6.9
389.5,215.7,-7.0
389.5,216.1,-7.0
388.6,215.7,-7.1
388.6,216.1,-7.0
381.8,216.1,-4.7
380.5,216.1,-4.8
379.1,216.1,-4.9
377.8,216.2,-5.0
376.5,216.2,-5.1
375.3,216.2,-5.3
373.6,216.3,-4.4
370.1,216.3,-4.7
368.8,216.4,-4.9
367.5,216.4,-5.0
366.1,216.4,-5.1
364.8,216.4,-5.2
363.5,216.5,-5.3
353.4,216.7,-6.3
345.9,216.9,-7.0
344.6,216.9,-7.1
343.3,216.9,-7.2
342.0,216.9,-7.3
340.6,217.0,-7.5
339.3,217.0,-7.6
337.6,217.0,-7.7
338.0,217.0,-7.7
338.4,217.0,-7.7
339.8,217.0,-7.5
340.2,217.0,-7.5
341.1,217.0,-7.4
341.5,217.0,-7.4
342.4,216.9,-7.3
342.9,216.9,-7.3
343.7,216.9,-7.2
344.2,216.9,-7.1
345.1,216.9,-7.0
345.5,216.9,-7.0
346.4,216.9,-6.9
353.0,216.7,-6.3
353.9,216.7,-6.2
354.3,216.7,-6.2
363.9,216.5,-5.3
364.4,216.5,-5.3
365.3,216.4,-5.2
365.7,216.4,-5.1
366.6,216.4,-5.1
367.0,216.4,-5.0
367.9,216.4,-4.9
368.3,216.4,-4.9
369.2,216.3,-4.8
369.7,216.3,-4.8
370.5,216.3,-4.7
373.2,216.3,-4.4
374.1,216.2,-4.4
362.0,216.5,-6.5
351.5,216.7,-7.5
350.2,216.8,-7.6
348.8,216.8,-7.7
347.5,216.8,-7.8
346.2,216.9,-8.0
346.6,216.8,-7.9
347.1,216.8,-7.9
347.9,216.8,-7.8
348.4,216.8,-7.8
349.3,216.8,-7.7
349.7,216.8,-7.6
350.6,216.8,-7.6
351.0,216.7,-7.5
351.9,216.7,-7.4
352.4,216.7,-7.4
374.8,216.2,-5.3
375.6,216.2,-5.2
376.1,216.2,-5.2
376.9,216.2,-5.1
377.4,216.2,-5.1
378.3,216.1,-5.0
378.7,216.1,-4.9
379.6,216.1,-4.9
380.0,216.1,-4.8
380.9,216.1,-4.7
381.4,216.1,-4.7
382.2,216.1,-4.6
381.4,215.6,-4.7
380.0,215.6,-4.9
378.7,215.6,-5.0
377.4,215.7,-5.1
376.1,215.7,-5.2
374.7,215.7,-5.4
373.2,215.9,-4.5
371.6,216.0,-3.6
355.4,216.4,-5.1
354.5,216.4,-5.2
354.9,216.4,-5.2
370.7,216.0,-3.7
371.1,216.0,-3.7
372.0,216.0,-3.6
372.5,216.0,-3.5
370.1,215.9,-4.8
368.8,216.0,-4.9
367.5,216.0,-5.0
366.1,216.0,-5.1
363.9,216.1,-5.3
362.6,216.1,-5.5
353.4,216.3,-6.3
